time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.428000,34.6567,10.9872,27.0113,45.293
2.428000,34.6753,8.7075,23.2535,42.649
2.429000,34.6704,5.7217,19.1450,40.016
2.430000,34.6348,2.7839,13.8523,37.406
2.431000,34.5692,0.1598,7.4460,35.362
2.431000,34.4783,-2.3623,0.6431,34.565
2.431000,34.3674,-4.7170,-5.5441,35.130
2.432000,34.2409,-6.8993,-10.1694,36.379
2.432000,34.1013,-8.4301,-13.5563,37.653
2.433000,33.9480,-9.5003,-15.9778,38.704
2.439000,33.7753,-10.7644,-16.7294,39.198
2.440000,33.5783,-12.4656,-15.6467,39.086
2.446000,33.3509,-14.6967,-11.9343,38.350
2.451000,33.0880,-17.6662,-6.0722,37.997
2.513000,32.7907,-22.3050,0.5768,39.662
2.514000,32.4606,-28.4306,7.4665,43.792
2.514000,32.1083,-32.5489,13.4989,47.672
2.515000,31.7446,-32.8711,18.1945,49.186
2.515000,31.3817,-33.2320,21.5670,50.540
2.516000,31.0329,-33.6198,23.6017,51.482
2.517000,30.7021,-34.0315,23.9804,51.728
2.517000,30.3957,-34.4579,22.3884,51.112
2.518000,30.1151,-34.8957,19.2044,49.934
2.519000,29.8600,-35.3450,15.4731,48.788
2.520000,29.6307,-35.8049,12.1589,48.040
2.520000,29.4247,-36.2847,9.7902,47.731
2.521000,29.2447,-36.7836,7.9000,47.652
2.521000,29.0929,-37.3017,7.0117,47.822
2.527000,28.9722,-37.8378,7.0318,48.172
2.527000,28.8858,-38.3854,7.9026,48.686
2.532000,28.8358,-38.9488,8.6551,49.228
2.537000,28.8251,-39.5217,8.8191,49.705
2.542000,28.8565,-40.1005,8.0783,50.060
2.546000,25.5035,-40.6778,7.3625,48.573
2.603000,22.0616,-41.2412,7.2460,47.329
2.605000,19.3101,-41.7903,7.2974,46.611
2.605000,17.5465,-42.3146,6.8777,46.322
2.606000,16.5306,-42.8115,5.7729,46.254
2.606000,15.6191,-43.2833,4.2333,46.209
2.607000,14.1808,-43.7308,3.2134,46.085
2.608000,13.2070,-44.1647,2.6823,46.175
2.608000,15.4537,-44.5869,1.5105,47.213
2.609000,16.8220,-45.0065,-0.6510,48.052
2.609000,14.9726,-45.4308,-2.0511,47.878
2.610000,11.9175,-45.8554,-1.5234,47.403
2.610000,9.0182,-46.2785,0.5232,47.152
2.611000,7.1475,-46.6866,2.6390,47.304
2.617000,5.4765,-47.0701,3.8560,47.544
2.620000,2.7193,-47.4223,5.0679,47.770
2.625000,-0.9098,-47.7356,7.2853,48.297
2.630000,-4.3542,-48.0095,10.8460,49.412
2.634000,-8.0286,-48.2364,14.8006,51.091
2.639000,-12.4724,-48.4126,18.8072,53.414
2.644000,-16.2926,-48.5369,21.9045,55.687
2.649000,-18.5164,-48.6119,23.5955,57.120
2.655000,-19.2398,-48.6460,23.9304,57.526
2.658000,-19.8885,-48.6463,23.1943,57.446
