time,gFx,gFy,gFz,TgF
10.879000,0.0004,0.4104,1.0207,1.100
10.880000,-0.0552,0.4048,1.1367,1.208
10.881000,-0.1214,0.3958,1.2136,1.282
10.881000,-0.1854,0.3896,1.1939,1.269
10.882000,-0.2283,0.4067,1.1250,1.218
10.882000,-0.1795,0.4443,1.0767,1.178
10.884000,-0.0460,0.5020,1.0620,1.176
10.889000,0.0385,0.5664,1.0376,1.183
10.894000,0.0568,0.6145,0.9631,1.144
10.899000,0.0693,0.6389,0.8396,1.057
10.903000,0.1008,0.6519,0.7368,0.989
10.909000,0.1367,0.6687,0.6921,0.972
10.913000,0.1472,0.6951,0.7263,1.016
10.918000,0.1403,0.7044,0.7954,1.072
10.927000,0.1308,0.6812,0.8630,1.107
10.929000,0.0852,0.6360,0.8789,1.088
10.933000,0.0029,0.5799,0.8586,1.036
10.972000,-0.0662,0.5237,0.8335,0.987
10.972000,-0.1314,0.4692,0.8425,0.973
10.973000,-0.2232,0.4465,0.9238,1.050
10.973000,-0.3111,0.4453,1.0234,1.159
10.974000,-0.3492,0.4443,1.0762,1.216
10.974000,-0.3521,0.4253,1.0630,1.198
10.974000,-0.3438,0.3999,1.0168,1.145
10.975000,-0.3370,0.3933,0.9555,1.087
10.977000,-0.3219,0.3901,0.8864,1.021
10.982000,-0.2679,0.3965,0.8249,0.954
10.986000,-0.1851,0.4023,0.7663,0.885
